TradDay,daily_pnl,morning_pnl,afternoon_pnl,daily_trade_volume,morning_volume,afternoon_volume,r_squared
20180302,-6363.326171875,1196.39404296875,-7559.72021484375,27,13,14,0.06124086765834591
20180305,-12971.216796875,-5227.50634765625,-7743.7099609375,50,30,20,0.07154234870669274
20180306,-91.34326171875,-5467.626953125,5376.28369140625,35,16,19,0.0524448011712052
20180307,7209.931640625,8494.08984375,-1284.158203125,8,3,5,0.059935752497271566
20180308,7158.3369140625,16405.544921875,-9247.2080078125,30,14,16,0.06529484819714049
20180309,-16620.08984375,-14785.4296875,-1834.660888671875,23,9,14,0.07084337176560507
20180312,3576.587890625,2189.5859375,1387.0020751953125,20,16,4,0.06303958209538851
20180313,5396.62451171875,215.9923095703125,5180.63232421875,6,2,4,0.051493873026778214
20180314,-6936.0751953125,0.0,-6936.0751953125,4,0,4,0.05126637869411843
20180315,1218.3896484375,3769.93505859375,-2551.54541015625,4,1,3,0.05397535943814036
20180316,-640.51513671875,-250.88449096679688,-389.630615234375,4,1,3,0.04806981289404433
20180319,0.0,0.0,0.0,0,0,0,0.04175545398788616
20180320,-12674.5380859375,-12674.3408203125,-0.1973876953125,30,22,8,0.06947700620450314
20180321,-522.86669921875,3499.35205078125,-4022.21875,12,4,8,0.05966325391249905
20180322,-9103.029296875,3343.92626953125,-12446.9560546875,25,16,9,0.05858489292319846
20180323,34402.734375,20845.70703125,13557.029296875,42,21,21,0.05508573064247957
20180326,1331.625,6488.5439453125,-5156.9189453125,74,32,42,0.04209460261344489
20180327,-10791.7353515625,-10913.03515625,121.29989624023438,60,35,25,0.05270818863922644
20180328,-18750.783203125,-5062.01904296875,-13688.7646484375,48,31,17,0.05949668637744754
20180329,10524.4755859375,-459.2333984375,10983.708984375,54,35,19,0.05988973910144302
20180330,3913.616943359375,-2487.211181640625,6400.828125,27,18,9,0.06350635742655708
20180402,-1185.89697265625,-1087.321044921875,-98.57589721679688,28,14,14,0.05292191178849581
20180403,-6041.6630859375,3764.5,-9806.1630859375,33,21,12,0.05326012556190973
20180404,-22346.2734375,-16092.29296875,-6253.98095703125,32,19,13,0.05753440219945405
20180409,14268.8154296875,10596.490234375,3672.325439453125,21,12,9,0.06606235203685984
20180410,-7248.69775390625,-12964.3955078125,5715.69775390625,53,35,18,0.06604127797038095
20180411,-5562.76708984375,-7727.0341796875,2164.26708984375,13,10,3,0.06322828196449515
20180412,1121.0455322265625,1220.0479736328125,-99.00244140625,14,9,5,0.06747206891908408
20180413,4696.841796875,-5437.9111328125,10134.7529296875,16,7,9,0.06262006570524414
20180416,9955.8056640625,2782.19921875,7173.6064453125,17,9,8,0.05629506823674102
20180417,627.169921875,-5059.4267578125,5686.5966796875,16,9,7,0.04400199191717724
20180418,20030.4921875,26190.41796875,-6159.92578125,35,17,18,0.0436666719510711
20180419,-8555.8681640625,-9458.82421875,902.9560546875,24,18,6,0.04846324408689007
20180420,4896.294921875,2722.970703125,2173.32421875,7,2,5,0.04639331218649634
20180423,10878.359375,5414.36767578125,5463.9912109375,5,1,4,0.0298102595365054
20180424,-14730.509765625,-5430.83935546875,-9299.669921875,48,35,13,0.06174297942643836
20180425,-11646.8369140625,-10157.921875,-1488.9150390625,23,16,7,0.06626926966181468
20180426,-31268.71875,-23769.0078125,-7499.7109375,57,35,22,0.07635623938138514
20180427,-5914.181640625,1708.76171875,-7622.943359375,50,24,26,0.05526170491804705
20180502,17466.923828125,16421.419921875,1045.50341796875,28,15,13,0.05415133135246719
20180503,5031.66259765625,-7735.58544921875,12767.248046875,48,30,18,0.0591535226140526
20180504,-9763.001953125,-6852.734375,-2910.267333984375,41,13,28,0.06502759552299431
20180507,1739.990234375,8434.5439453125,-6694.5537109375,27,18,9,0.06559234468198383
20180508,-7727.58056640625,-752.5157470703125,-6975.06494140625,12,4,8,0.053589443369865486
20180509,-12487.78515625,-5853.4462890625,-6634.33935546875,8,4,4,0.057404912726656376
20180510,7231.7255859375,-2569.552734375,9801.2783203125,6,2,4,0.06192437609025869
20180511,-15512.3994140625,-4810.9833984375,-10701.416015625,18,11,7,0.06528837981775248
20180514,-3622.609375,-632.3521728515625,-2990.25732421875,12,9,3,0.06041800729546254
20180515,-11254.6044921875,-7009.4208984375,-4245.18359375,7,3,4,0.06257868654915899
20180516,-17300.20703125,-2436.779296875,-14863.427734375,11,7,4,0.06904606890925835
20180517,0.0,0.0,0.0,0,0,0,0.05599312093187925
20180518,-15668.4814453125,-9419.2197265625,-6249.26171875,29,8,21,0.05733164829595516
20180521,-6944.0068359375,-2575.2080078125,-4368.798828125,7,3,4,0.0629062794395503
20180522,4705.58740234375,5225.0478515625,-519.46044921875,5,1,4,0.06649548150702933
20180523,-9007.826171875,-5499.6787109375,-3508.1474609375,7,3,4,0.07021974402520326
20180524,-12052.427734375,-3282.76025390625,-8769.66796875,7,2,5,0.06311306409351614
