TradDay,daily_pnl,morning_pnl,afternoon_pnl,daily_trade_volume,morning_volume,afternoon_volume,r_squared
20180508,-12284.479,-12956.688,672.20996,189,116,73,0.053589443369865486
20180509,-4420.679,301.226,-4721.9053,129,61,68,0.057404912726656376
20180510,-1676.1587,-2227.6475,551.4888,140,64,76,0.06192437609025869
20180511,-7443.9766,-8123.5566,679.5801,176,98,78,0.06528837981775248
20180514,9428.171,6466.9434,2961.2275,140,80,60,0.06041800729546254
20180515,-2247.9292,-1784.0073,-463.92194,201,96,105,0.06257868654915899
20180516,6200.3564,1957.4106,4242.946,144,71,73,0.06904606890925835
20180517,-1552.7,-2418.5698,865.8699,104,60,44,0.05599312093187925
20180518,3022.906,1933.0791,1089.8269,277,109,168,0.05733164829595516
20180521,-4179.298,-5603.97,1424.6726,170,90,80,0.0629062794395503
20180522,-3894.482,417.62198,-4312.104,149,74,75,0.06649548150702933
20180523,898.8928,-3197.0737,4095.9666,142,83,59,0.07021974402520326
20180524,6362.187,14026.088,-7663.901,140,68,72,0.06311306409351614
20180525,-4223.745,-5745.1997,1521.4547,176,90,86,0.0606116051359572
20180528,3470.7734,-3184.4863,6655.26,167,104,63,0.06252762149424007
20180529,-8526.453,-802.43024,-7724.0225,217,98,119,0.0637270916623438
20180530,23130.992,18662.941,4468.051,196,103,93,0.050118783905401254
20180531,13996.043,4907.039,9089.004,250,117,133,0.06346559535851937
20180601,-5968.103,-5686.7163,-281.3866,172,105,67,0.06759882485321445
20180604,17909.102,10911.155,6997.9473,157,89,68,0.062080128134969326
20180605,-6212.1416,924.48914,-7136.631,220,85,135,0.0679234529291084
20180606,2897.5205,2130.8433,766.6773,139,77,62,0.06146938168352678
20180607,14054.877,7938.9546,6115.922,79,58,21,0.07171279338632608
20180608,4685.7046,-1468.63,6154.3345,122,47,75,0.060738535682943406
20180611,8684.466,3497.0889,5187.377,183,90,93,0.0587212490030925
20180612,6171.9893,9684.599,-3512.6096,157,81,76,0.06022544653259998
20180613,-9231.711,-2380.4375,-6851.274,121,68,53,0.060109005749316435
20180614,19465.02,11754.292,7710.7275,98,54,44,0.05465874123211323
20180615,16801.713,4764.003,12037.71,205,96,109,0.0545366870538424
20180619,18079.322,12331.53,5747.792,233,100,133,0.048515895859914226
20180620,22508.848,18570.31,3938.5364,361,164,197,0.04859706300859923
20180621,25429.906,5346.754,20083.152,353,189,164,0.07377951946832173
20180622,17421.84,13660.545,3761.296,262,146,116,0.0554610220795273
20180625,-964.7329,-7516.7593,6552.0264,258,128,130,0.05261116665865739
20180626,60818.984,33347.21,27471.773,262,153,109,0.0617822316584008
20180627,41534.4,5409.749,36124.65,366,173,193,0.06391454256737794
20180628,18795.203,9448.325,9346.879,300,175,125,0.06325708594816637
20180629,35592.113,18869.02,16723.094,412,225,187,0.06599224501254353
