TradDay,daily_pnl,morning_pnl,afternoon_pnl,daily_trade_volume,morning_volume,afternoon_volume,r_squared
20180413,25140.234,1559.9854,23580.25,228,101,127,0.06262006570524414
20180416,28020.848,5040.6006,22980.246,280,137,143,0.05629506823674102
20180417,8520.044,3419.6777,5100.366,309,172,137,0.04400199191717724
20180418,40261.965,19980.7,20281.266,400,244,156,0.0436666719510711
20180419,18721.363,12300.659,6420.703,253,130,123,0.04846324408689007
20180420,12540.088,9960.352,2579.7363,134,73,61,0.04639331218649634
20180423,33660.426,18480.03,15180.3955,175,93,82,0.0298102595365054
20180424,37441.617,27600.506,9841.113,407,205,202,0.06174297942643836
20180425,10080.981,7679.956,2401.0254,285,143,142,0.06626926966181468
20180426,36300.08,35220.195,1079.8828,347,199,148,0.07635623938138514
20180427,40679.24,13919.165,26760.072,431,241,190,0.05526170491804705
20180502,27180.246,19499.777,7680.4688,300,158,142,0.05415133135246719
20180503,37799.414,23639.867,14159.546,366,186,180,0.0591535226140526
20180504,18960.938,10859.619,8101.3184,327,145,182,0.06502759552299431
20180507,15420.337,9900.732,5519.6045,339,198,141,0.06559234468198383
20180508,6060.3516,6300.0,-239.64844,271,159,112,0.053589443369865486
20180509,3240.8936,4980.176,-1739.2822,173,79,94,0.057404912726656376
20180510,15899.854,10859.766,5040.088,197,87,110,0.06192437609025869
20180511,-299.78027,-299.92676,0.14648438,225,117,108,0.06528837981775248
20180514,26880.623,19200.887,7679.7363,187,109,78,0.06041800729546254
20180515,15959.985,8280.103,7679.883,303,135,168,0.06257868654915899
20180516,6420.41,5520.2637,900.1465,197,96,101,0.06904606890925835
20180517,8880.029,5040.088,3839.9414,137,78,59,0.05599312093187925
20180518,20281.79,7860.132,12421.656,356,146,210,0.05733164829595516
20180521,9961.523,660.86426,9300.659,257,142,115,0.0629062794395503
20180522,2700.8057,0.5126953,2700.293,222,115,107,0.06649548150702933
20180523,16799.629,-1620.044,18419.674,201,117,84,0.07021974402520326
20180524,22020.188,17040.012,4980.176,226,108,118,0.06311306409351614
20180525,16440.38,8280.688,8159.6924,242,128,114,0.0606116051359572
20180528,11819.897,5459.7656,6360.132,230,134,96,0.06252762149424007
20180529,-1678.4912,-1198.7549,-479.73633,300,131,169,0.0637270916623438
20180530,22140.38,13680.103,8460.278,288,145,143,0.050118783905401254
20180531,30300.879,7500.293,22800.586,353,165,188,0.06346559535851937
20180601,21659.91,16619.822,5040.088,253,142,111,0.06759882485321445
20180604,18240.162,13260.06,4980.1025,245,137,108,0.062080128134969326
20180605,10379.59,10379.37,0.21972656,302,105,197,0.0679234529291084
20180606,4860.132,3780.4688,1079.6631,219,115,104,0.06146938168352678
20180607,11461.304,6901.172,4560.132,142,80,62,0.07171279338632608
20180608,19020.777,3360.3516,15660.425,186,81,105,0.060738535682943406
20180611,20461.742,8220.996,12240.747,258,131,127,0.0587212490030925
20180612,20280.688,15900.146,4380.542,233,124,109,0.06022544653259998
20180613,3059.4727,-1500.293,4559.7656,218,120,98,0.060109005749316435
20180614,16860.938,10980.908,5880.0293,149,83,66,0.05465874123211323
20180615,24600.879,6420.337,18180.543,286,136,150,0.0545366870538424
20180619,38580.625,15240.163,23340.46,326,156,170,0.048515895859914226
20180620,45122.47,33601.18,11521.289,466,209,257,0.04859706300859923
20180621,45540.684,14160.132,31380.55,473,225,248,0.07377951946832173
20180622,54300.22,37980.47,16319.752,322,174,148,0.0554610220795273
20180625,12660.278,3000.0732,9660.205,352,176,176,0.05261116665865739
20180626,71701.63,46680.633,25020.998,366,201,165,0.0617822316584008
20180627,61920.42,15419.678,46500.746,464,205,259,0.06391454256737794
20180628,52679.664,22980.105,29699.56,412,235,177,0.06325708594816637
20180629,51421.445,23521.145,27900.3,549,292,257,0.06599224501254353
