TradDay,daily_pnl,morning_pnl,afternoon_pnl,daily_trade_volume,morning_volume,afternoon_volume,r_squared
20180412,-50041.83,-25071.658,-24970.168,162,85,77,0.02075185129601631
20180413,-51026.492,-24441.588,-26584.906,165,83,82,0.019566427527961228
20180416,-14933.729,-9961.881,-4971.848,97,71,26,0.01513096796962865
20180417,-31545.855,-10834.407,-20711.447,173,101,72,0.01604515916927063
20180418,-19930.943,-17452.262,-2478.6816,162,114,48,0.01674669439427301
20180419,-43945.016,-33931.562,-10013.455,186,128,58,0.02713416739326513
20180420,-24776.951,-16833.277,-7943.6743,77,50,27,0.02287675699198677
20180423,-52758.914,-22566.543,-30192.373,298,180,118,0.0351581195037689
20180424,-124499.66,-67383.11,-57116.543,413,245,168,0.03244698656653766
20180425,-76289.37,-36864.008,-39425.36,205,117,88,0.026396221039586276
20180426,-99852.086,-74367.23,-25484.86,334,233,101,0.022889765535551332
20180427,-97820.664,-51531.387,-46289.277,287,181,106,0.02309162256753372
20180502,-87704.766,-51800.836,-35903.926,286,162,124,0.025727736172075133
20180503,-73836.484,-30460.559,-43375.93,336,172,164,0.026453657827456345
20180504,-83449.516,-42082.043,-41367.47,272,147,125,0.023648072387482677
20180507,-93139.24,-69210.19,-23929.053,248,178,70,0.01884015388515292
20180508,-15294.587,-17185.346,1890.7585,91,64,27,0.013563550572079586
20180509,-37133.94,-27978.271,-9155.67,75,44,31,0.012214877483450737
20180510,-12988.355,-9292.315,-3696.04,63,35,28,0.011813290544485988
20180511,-48316.17,-32206.04,-16110.132,133,83,50,0.01798903813917241
20180514,-54956.863,-41300.98,-13655.883,97,69,28,0.013607231036001588
20180515,-13771.984,-9719.863,-4052.1206,62,35,27,0.011732390446193453
20180516,-5324.0557,-4948.4,-375.6557,55,28,27,0.013990632038620499
20180517,755.8755,-216.83838,972.71387,7,5,2,0.006891402890344178
20180518,-35712.48,-12403.911,-23308.57,143,48,95,0.016008346862602107
20180521,-40637.33,-31131.52,-9505.809,111,77,34,0.020127167673555046
20180522,-24591.602,-9036.879,-15554.724,65,32,33,0.011497278307953662
20180523,-55760.062,-33782.816,-21977.246,152,93,59,0.0223189335798456
20180524,-31439.719,-16797.145,-14642.574,127,69,58,0.019438873669120338
20180525,-18705.91,-15438.899,-3267.0098,82,49,33,0.013400681264196579
20180528,-20474.3,-13567.345,-6906.957,117,72,45,0.015053788481122932
20180529,-29753.457,-10467.505,-19285.953,144,59,85,0.015686176062749135
20180530,-16178.41,-15723.0,-455.41025,134,88,46,0.0169020121343888
20180531,-44828.67,-25158.898,-19669.775,230,118,112,0.03455792368569266
20180601,1713.9858,-3759.6807,5473.6665,99,64,35,0.021354798530131558
20180604,-44320.1,-31037.836,-13282.268,165,105,60,0.02205189054839196
20180605,-52554.164,-22801.86,-29752.307,158,74,84,0.0203306008095141
20180606,-20129.4,-12671.571,-7457.829,56,34,22,0.01445385848294689
20180607,7870.862,6898.5938,972.26807,41,28,13,0.012230476038771254
20180608,-4805.476,3596.142,-8401.618,40,24,16,0.01171477628873252
20180611,-53648.887,-31788.791,-21860.096,97,60,37,0.014034375669047638
20180612,12477.68,10704.578,1773.1014,36,21,15,0.012395160521158743
20180613,-11080.611,-8769.68,-2310.932,33,26,7,0.014460063793169886
20180614,-18662.572,-22029.889,3367.3164,41,32,9,0.013075613093244454
20180615,-23074.875,-6540.713,-16534.162,135,69,66,0.02336634113525171
20180619,5616.711,-19634.373,25251.084,134,75,59,0.016510181526124934
20180620,-109359.08,-48519.22,-60839.863,400,184,216,0.033961752038387916
20180621,-134770.38,-75180.22,-59590.156,439,227,212,0.037720729301149
20180622,-49848.164,-22767.984,-27080.18,183,115,68,0.022657502555576303
20180625,-131538.27,-70401.2,-61137.066,389,206,183,0.031208495883452425
20180626,-79648.34,-54846.965,-24801.375,346,233,113,0.02548682071133901
20180627,-187771.38,-101464.766,-86306.6,660,319,341,0.042913316954373726
20180628,-104912.22,-74627.88,-30284.34,447,284,163,0.03836902206783788
20180629,-113841.24,-59657.21,-54184.03,472,264,208,0.03574377988346389
