TradDay,daily_pnl,morning_pnl,afternoon_pnl,daily_trade_volume,morning_volume,afternoon_volume,r_squared
20180328,-2220.63,-7080.3223,4859.6924,327,199,128,0.028919502314467382
20180329,-10439.941,-8280.688,-2159.253,472,273,199,0.031980787220597606
20180330,-19980.174,-20040.086,59.91211,289,174,115,0.02975482031247334
20180402,5099.048,8339.282,-3240.2344,213,131,82,0.02177778498565186
20180403,-961.23047,-8761.084,7799.8535,412,255,157,0.0360324390648199
20180404,-2401.1719,-5100.659,2699.4873,314,186,128,0.02844494419056065
20180409,4439.6484,-419.9707,4859.619,252,173,79,0.026412847258775463
20180410,-16740.527,-18300.367,1559.8389,442,272,170,0.0354422758470172
20180411,-9360.352,1620.044,-10980.3955,163,92,71,0.021495827344916396
20180412,-1919.8242,240.38086,-2160.205,162,85,77,0.02075185129601631
20180413,-2279.956,180.54199,-2460.498,165,83,82,0.019566427527961228
20180416,13259.912,10739.575,2520.337,97,71,26,0.01513096796962865
20180417,18179.88,18299.852,-119.9707,173,101,72,0.01604515916927063
20180418,26219.678,14999.78,11219.897,162,114,48,0.01674669439427301
20180419,9779.517,2999.5605,6779.956,186,128,58,0.02713416739326513
20180420,-2640.6006,-2400.3662,-240.23438,77,50,27,0.02287675699198677
20180423,31919.66,28679.06,3240.6006,298,180,118,0.0351581195037689
20180424,-4801.172,3479.2969,-8280.469,413,245,168,0.03244698656653766
20180425,-16859.691,-2940.2344,-13919.458,205,117,88,0.026396221039586276
20180426,-4379.8096,-7559.3994,3179.5898,334,233,101,0.022889765535551332
20180427,-16380.184,-119.53125,-16260.652,287,181,106,0.02309162256753372
20180502,-6240.161,-5580.1025,-660.0586,286,162,124,0.025727736172075133
20180503,22019.607,18359.695,3659.912,336,172,164,0.026453657827456345
20180504,-5459.4727,119.9707,-5579.4434,272,147,125,0.023648072387482677
20180507,-21539.867,-17939.867,-3600.0,248,178,70,0.01884015388515292
20180508,11400.073,1560.2783,9839.795,91,64,27,0.013563550572079586
20180509,-15120.482,-15060.497,-59.98535,75,44,31,0.012214877483450737
20180510,5580.3955,1020.1172,4560.2783,63,35,28,0.011813290544485988
20180511,-9059.473,-7679.59,-1379.8828,133,83,50,0.01798903813917241
20180514,-26160.137,-20819.975,-5340.161,97,69,28,0.013607231036001588
20180515,4620.044,660.0586,3959.9854,62,35,27,0.011732390446193453
20180516,10979.956,3359.9854,7619.9707,55,28,27,0.013990632038620499
20180517,2819.8975,1259.9854,1559.9121,7,5,2,0.006891402890344178
20180518,6239.795,1619.8242,4619.9707,143,48,95,0.016008346862602107
20180521,-7560.205,-8160.3516,600.1465,111,77,34,0.020127167673555046
20180522,-5400.1465,420.1172,-5820.2637,65,32,33,0.011497278307953662
20180523,-11219.385,-6479.297,-4740.088,152,93,59,0.0223189335798456
20180524,5459.9854,3299.5605,2160.4248,127,69,58,0.019438873669120338
20180525,4979.7363,-1260.2051,6239.9414,82,49,33,0.013400681264196579
20180528,13379.956,7259.839,6120.117,117,72,45,0.015053788481122932
20180529,11760.278,6599.707,5160.5713,144,59,85,0.015686176062749135
20180530,21720.336,9180.103,12540.234,134,88,46,0.0169020121343888
20180531,20699.488,8279.736,12419.751,230,118,112,0.03455792368569266
20180601,29940.016,14520.264,15419.751,99,64,35,0.021354798530131558
20180604,3058.8867,-900.5127,3959.3994,165,105,60,0.02205189054839196
20180605,-6900.293,-1500.2197,-5400.073,158,74,84,0.0203306008095141
20180606,-3899.6338,-2819.8242,-1079.8096,56,34,22,0.01445385848294689
20180607,19800.293,15060.278,4740.0146,41,28,13,0.012230476038771254
20180608,6659.839,10499.927,-3840.088,40,24,16,0.01171477628873252
20180611,-25919.97,-14639.648,-11280.322,97,60,37,0.014034375669047638
20180612,22859.766,16739.867,6119.8975,36,21,15,0.012395160521158743
20180613,-1560.0586,-1260.2051,-299.85352,33,26,7,0.014460063793169886
20180614,-6899.8535,-12839.941,5940.088,41,32,9,0.013075613093244454
20180615,15119.751,13019.751,2100.0,135,69,66,0.02336634113525171
20180619,42540.38,1200.2197,41340.16,134,75,59,0.016510181526124934
20180620,-420.92285,1379.2236,-1800.1465,400,184,216,0.033961752038387916
20180621,-15060.205,-12899.927,-2160.2783,439,227,212,0.037720729301149
20180622,-540.8203,8159.326,-8700.146,183,115,68,0.022657502555576303
20180625,-26581.496,-14580.3955,-12001.102,389,206,183,0.031208495883452425
20180626,11879.661,6720.042,5159.619,346,233,113,0.02548682071133901
20180627,-14880.688,-17040.088,2159.3994,660,319,341,0.042913316954373726
20180628,10799.194,-1019.751,11818.945,447,284,163,0.03836902206783788
20180629,9479.37,8879.443,599.92676,472,264,208,0.03574377988346389
