TradDay,daily_pnl,morning_pnl,afternoon_pnl,daily_trade_volume,morning_volume,afternoon_volume,r_squared
20180313,4019.8974609375,2879.8828125,1140.0146484375,10,4,6,0.051493873026778214
20180314,-8279.8828125,-4919.970703125,-3359.912109375,8,2,6,0.05126637869411843
20180315,1019.82421875,2639.94140625,-1620.1171875,6,3,3,0.05397535943814036
20180316,600.0,59.9853515625,540.0146484375,4,1,3,0.04806981289404433
20180319,0.0,0.0,0.0,0,0,0,0.04175545398788616
20180320,-300.29296875,-960.2783203125,659.9853515625,37,27,10,0.06947700620450314
20180321,3540.087890625,4020.1171875,-480.029296875,15,5,10,0.05966325391249905
20180322,21600.5859375,14460.3515625,7140.234375,29,20,9,0.05858489292319846
20180323,37380.03125,17520.044921875,19859.984375,50,27,23,0.05508573064247957
20180326,34020.1875,21659.984375,12360.205078125,80,36,44,0.04209460261344489
20180327,-1260.2783203125,-6300.146484375,5039.8681640625,73,43,30,0.05270818863922644
20180328,3420.99609375,-179.3701171875,3600.3662109375,58,37,21,0.05949668637744754
20180329,16019.8974609375,419.8974609375,15600.0,64,43,21,0.05988973910144302
20180330,13380.322265625,6120.1904296875,7260.1318359375,36,22,14,0.06350635742655708
20180402,12479.8095703125,6299.9267578125,6179.8828125,34,18,16,0.05292191178849581
20180403,-11699.853515625,-3599.9267578125,-8099.9267578125,43,29,14,0.05326012556190973
20180404,-18359.765625,-11459.912109375,-6899.853515625,40,23,17,0.05753440219945405
20180409,26160.42578125,19980.25,6180.17578125,27,16,11,0.06606235203685984
20180410,9600.6591796875,-1859.3994140625,11460.05859375,58,35,23,0.06604127797038095
20180411,-3599.7802734375,-6659.8388671875,3060.05859375,17,14,3,0.06322828196449515
20180412,4679.9560546875,2700.0,1979.9560546875,15,10,5,0.06747206891908408
20180413,15659.9853515625,2880.029296875,12779.9560546875,16,7,9,0.06262006570524414
20180416,11099.853515625,3359.912109375,7739.94140625,20,11,9,0.05629506823674102
20180417,6719.8974609375,-3720.1171875,10440.0146484375,24,11,13,0.04400199191717724
20180418,27000.583984375,26820.26171875,180.322265625,45,23,22,0.0436666719510711
