TradDay,daily_pnl,morning_pnl,afternoon_pnl,daily_trade_volume,morning_volume,afternoon_volume,r_squared
20180403,-57406.43,-32931.07,-24475.361,334,178,156,0.05326012556190973
20180404,-65682.09,-22090.803,-43591.293,313,162,151,0.05753440219945405
20180409,-50382.965,-20540.168,-29842.797,292,163,129,0.06606235203685984
20180410,-91434.15,-51408.83,-40025.32,404,218,186,0.06604127797038095
20180411,-65952.66,-38423.79,-27528.871,264,150,114,0.06322828196449515
20180412,-69995.7,-38222.895,-31772.805,289,159,130,0.06747206891908408
20180413,-42146.28,-28378.975,-13767.305,228,101,127,0.06262006570524414
20180416,-53094.75,-34856.93,-18237.822,280,137,143,0.05629506823674102
20180417,-80245.46,-46205.855,-34039.605,309,172,137,0.04400199191717724
20180418,-73661.484,-49412.285,-24249.203,400,244,156,0.0436666719510711
20180419,-54416.58,-25233.625,-29182.951,253,130,123,0.04846324408689007
20180420,-25937.965,-11107.436,-14830.529,134,73,61,0.04639331218649634
20180423,-16069.318,-7998.734,-8070.585,175,93,82,0.0298102595365054
20180424,-80622.29,-31729.08,-48893.207,407,205,202,0.06174297942643836
20180425,-72526.03,-33777.19,-38748.844,285,143,142,0.06626926966181468
20180426,-62779.28,-21831.14,-40948.14,347,199,148,0.07635623938138514
20180427,-81667.28,-54517.02,-27150.266,431,241,190,0.05526170491804705
20180502,-58293.83,-25597.928,-32695.9,300,158,142,0.05415133135246719
20180503,-66642.49,-29149.736,-37492.758,366,186,180,0.0591535226140526
20180504,-74774.71,-30775.127,-43999.586,327,145,182,0.06502759552299431
20180507,-82585.46,-47151.07,-35434.39,339,198,141,0.06559234468198383
20180508,-73497.05,-40279.062,-33217.984,271,159,112,0.053589443369865486
20180509,-47523.5,-18210.293,-29313.209,173,79,94,0.057404912726656376
20180510,-42173.082,-14766.146,-27406.936,197,87,110,0.06192437609025869
20180511,-66686.09,-34874.766,-31811.326,225,117,108,0.06528837981775248
20180514,-28616.23,-13156.599,-15459.633,187,109,78,0.06041800729546254
20180515,-73940.32,-31735.277,-42205.043,303,135,168,0.06257868654915899
20180516,-52002.22,-22958.598,-29043.621,197,96,101,0.06904606890925835
20180517,-31462.188,-17973.176,-13489.013,137,78,59,0.05599312093187925
20180518,-84164.375,-34767.445,-49396.926,356,146,210,0.05733164829595516
20180521,-66528.234,-41681.934,-24846.299,257,142,115,0.0629062794395503
20180522,-62847.59,-33985.965,-28861.625,222,115,107,0.06649548150702933
20180523,-42075.332,-35970.496,-6104.837,201,117,84,0.07021974402520326
20180524,-43631.9,-14412.9,-29218.998,226,108,118,0.06311306409351614
20180525,-53436.867,-28747.547,-24689.318,242,128,114,0.0606116051359572
20180528,-54736.016,-33301.305,-21434.71,230,134,96,0.06252762149424007
20180529,-88191.9,-39091.484,-49100.414,300,131,169,0.0637270916623438
20180530,-59290.29,-27333.32,-31956.969,288,145,143,0.050118783905401254
20180531,-70328.03,-39260.47,-31067.566,353,165,188,0.06346559535851937
20180601,-50437.617,-23939.451,-26498.166,253,142,111,0.06759882485321445
20180604,-52123.25,-26066.955,-26056.293,245,137,108,0.062080128134969326
20180605,-76963.27,-19843.904,-57119.37,302,105,197,0.0679234529291084
20180606,-58623.156,-29544.918,-29078.238,219,115,104,0.06146938168352678
20180607,-29852.246,-16422.613,-13429.633,142,80,62,0.07171279338632608
20180608,-34184.844,-19904.652,-14280.193,186,81,105,0.060738535682943406
